0	What begins as a fairly clever farce about a somewhat shady security monitoring company turns almost instantaneously into an uninteresting and completely inane murder mystery David Arquette and the great Stanley Tucci try mightily to make this train wreck watchable but some things are just not humanly possible What for instance causes Gale to turn suddenly from a sweet motherly figure into a drunken shrew at Tommy s parents house Why would Heinrich although admittedly a sleezebag want to destroy the business to which he devotes his life by robbing and possibly murdering his customers Why does the seemingly sensible Tommy believe that Heinrich could be a murderer based almost entirely on a dream and even if that were believable why wouldn t he go to the police And why didn t Gale activate the alarm when she got home especially after scolding Howie about it being off Of course all of these events are necessary for the plot and I use the term very very loosely to unfold And it might be forgivable if it resulted in even the slightest bit of comedy But everything from Howie s description of his date rape to the coroner s misidentification of Gale to the final joke about Gale and Howie still being dead is more tasteless and pathetic than anything else I checked the box indicating that my comments contained spoilers but there s nothing more I or anyone else could do to spoil this thing that already stinks to high heaven
1	I like it because of my recent personal experience Especially the ideas that everyone is free and that everything is finite The characters in the firm did not really enjoy their real lives but they did enjoy themselves i e what they were The movie did a good job making this simple day a good memory A good memory includes not only romantic feelings about a beautiful stranger and a beautiful European city but definitely about the deeper discussion about their values of life Many movies are like this in terms of discussion of the definitions of life or love or relationships or current problems in life or some sort of those Before Sunrise dealt with it in a nice way which makes the viewer pause and think and adjust her breath and go on watching the film Before Sunrise did not try to instill a specific thought into your head It just encouraged you to think about some issues in daily life and gave you some alternative possibilities This made the conversations between the characters interesting not just typical whining complaints or flowing dumb ideas You would be still thinking about those issues for yourself and curious about the next line of the story The end was not quite important after all You could got something out of it and feel something good or positive about yourself after the movie Movies are supposed to be enjoyable This is an enjoyable movie and worth of your time to watch it I am on a journey too The movie somehow represented some part of me and answered some of my questions
1	Perhaps not the absolute greatest entry in the Hammer House of Horror series but it surely wins the award for most inventively titled episode The House that Bled to Death I could yell out this title all day without ever getting tired of it And besides the wondrous title this short movie also benefices from a solidly written screenplay and a handful of genuinely suspenseful moments It might require an extra viewing before you fully understand the peculiar end twist but it s definitely an original idea for a horror short The story opens with images of an elderly couple drinking tea in their middle class house The husband sadistically kills his wife and several years later the cursed house is still for sale A young couple and their cherubic daughter move in and start to restore it but mysterious events occur and affect especially the young Sophie Her beloved cat is killed an even her birthday party gets ruined when one of the house s pipes suddenly sprays blood all over the guests a particularly chilling sequence this one Is the old house really haunted Or maybe the seemly helpful neighbors cause all the horror The answers to these questions are provided in the original and fairly unpredictable climax and there s even room for a real shock at the very end The tension is masterfully built up and the titular house is filled with eerie scenery like the pair of rusty machetes used by the husband to slay his wife Little warning though the sequence with the cat is hard to watch when you re an animal lover In conclusion another winner for Hammer s short running TV series
1	This is a good movie although people unfamiliar with the Modesty Blaise comics and books may find it a little slow and lacking in action For the Modesty fan the movie will be very enjoyable particularly because it is very faithful in its presentation of the Modesty Blaise history Peter O Donnell is listed in the credits as Creative Consultant and the film makers must have actually paid attention to him as the plot follows quite closely the details that have been presented in the comic books over the years although the events have been recast to modern days The only thing that the true fan may find disappointing is that there is no Willie Garvin in the story This lack of Willie is again just being faithful to the Modesty Blaise chronology since the movie takes place in the very early days of Modesty s career Alexandra Staden makes a very believable young Modesty who actually looks a lot like Modesty is supposed to look A welcome change from the travesty of the Monica Vitti portrayal of Modesty
1	There are so many good things to say about this B movie B maybe in connections but not in commission This is about the best of its genre that I have ever seen A grade A effort by Universal The script is well done imaginative and without fault Writing credits Howard Higgin original story Douglas Hodges story John Colton screenplay Director Lambert Hillyer handled the complex story and story locations very well No skimping on the loads of extras and locations I loved Beulah Bondy Jimmy Stewarts mother in It s A Wonderful Life The fem lead Frances Drake is a beauty and handled her part with grace and pathos for her Karloff husband Lugosi likewise was correctly underplayed I think this is the best part I remember seeing him in As I said there were so many good things the African discovery of the Radium X the melting of the stone statues somewhat reminiscent of the Ten Little Indians in And Then There Were None Agatha Christie the Barry Fitzgerald version the glowing of Karlof in the dark Karloff s mother played by Violet Kemble Cooper with elegance And because of all these virtues I found myself believing in the science it portrayed I guess that s the mark of a good piece of art
1	I am one of Jehovah s Witnesses and I also work in an acute care medical facility Over the years I have seen people die from hemolytic reactions to blood transfusions have attended numerous conferences on blood born pathogens and have seen several patients become seriously ill from pathogens induced by transfused blood I have also heard several Jehovah s Witnesses being told that they will die if they refuse blood and after years in the field I have never actually seen it happen leaving the question is it really unreasonable to refuse blood transfusions or is the community at large benefiting from the battle on this issue The issue for Jehovah s Witnesses is a moral one You must abstain from blood is not an ambiguous statement Thank you for this movie and allowing comments on it
1	On the th of December in the Grand Caf in Paris film history was writing itself while Louis Lumi re showed his short films all single shots to a paying audience La Sortie des Usines Lumi re was the first film to be played and I wish I was there not only to see the film but also the reactions of the audience We start with closed doors of the Lumi re factory Apparently since the image seems a photograph people thought they were just going to see a slide show not something they were hoping for But then the doors open and people are streaming out heading home First a lot of women then some men and one man on a bike with a big dog When they are all out the doors close again Whether this is the first film or not some say L Arriv e d un Train la Ciotat was the first film Lumi re recorded it is an impressive piece of early cinema Being bored by this is close to impossible for multiple reasons One simple reason it is only fifty seconds long But also for people who normally only like the special effect films there must be something interesting here you don t get to see historical things like this every day
0	As other viewers have mentioned this film was an interesting experiment in photography The colors are comic book bold I think the director got carried away with his artistic vision over the look of the film instead o badly needed attention to content Despite its stellar cast the performances are lackluster and the story nearly incoherent Madonna was likely cast purely as a stunt to get pre release press A good thing as her appearance here lent some credence to her album I m Breathless Music inspired by the film Dick Tracy which was a stratospheric hit due in large part to the inclusion of dance hit Vogue which is not in nor has the slightest relation to this film I d guess the major portion of money from this film came from tie ins to Madonna s I m Breathless album If you watch it at home by end titles you ll think there s two hours out of my life I d like to have back Save yourself the wasted time do not bother with this
0	I have to say I was really looking forward on watching this film and finding some new life in it that would separate it from most dull and overly crafted mexican films I have no idea why but I trusted Sexo Pudor y Lagrimas to be the one to inject freshness and confidence to our non existent industry Maybe it was because the soundtrack which I listened to before I saw the film sounded different from others maybe it was because it dared to include newer faces apart from Demian Bichir who is always a favorite of mexican film directors and supposedly dealed within it s script with modern social behaviour maybe because it s photography I saw in the trailers was bright and realistic instead of theatrical The film turned out to be a major crowd pleaser and a major letdown What Serrano actually deals here with is the very old fashioned battle of the sexes as in all men are the same and why is it that all women blah blah blah Nothing new in it not even that it uses so much common ground and clich that it eventually mocks itself without leaving any valuable reflexion on the female male condition Full of usual tramps on the audience like safe gags about the clich s I talked about before those always work always and screaming performances it is a well acted film in it s context and by screaming I mean literally The at first more compelling characters played by Monica Dionne and Demian Bichir turn out to be according to Serrano the more pathetic ones I completely disagree with Serrano they shouldn t have been treated that way only to serve as marionettes for his lesson to come through he made sure we got HIS message and completely destroyed their roles that were the only solid ground in which this story could have stood Anyway it is after all a very entertaining film at times and you will probably have a good time seeing it if you accept to be manipulated by it
0	Good Folks I stumbled on this film on evening while I was grading papers My academic specialty is Anglo Saxon literature and I can say that no one has ever done the genre the honor it deserves The Icelandic Beowulf and Grendel is the least offensive I have seen and I did pay for my copy This Sci Fi version ranks with the Christopher Lambert version Yuck What didn t I like CGI for one Amazingly bad More importantly is the faithfulness to the storyline not to mention the stilted acting I am used to both with all the versions I have seen Delighted Regardless Peter
1	Flat out the funniest spoof of pretentious art house films ever made This flick exposes all the clich s and then some Excruciatingly bad Downs Syndrome actors Terribly heavy self important dialog Scenes that are supposed to shock but fall flat Jarring editing Pointless plot points All wrapped up in a kind of smirky miasma of disrespect for the audience and vague psych drivel It achieves exactly what it was designed to A hilarious satire of those tedious movies made by spoiled teenage trust funders to show to their parents when they ask them what they ve been doing for the last two years After What Is It received its Cannes award presenter Werner Herzog was rumored to have been told that the film was in fact a spoof in part of his own films He supposedly blew up at the info To this day he refuses to discuss the incident Anyway see it and laugh this will be a classic of humor for many years to come
1	Ok needless to say this film is only going to appeal to a certain audience namely stoners and like minded people That being said if you are one of these aformentioned people this film is a MUST In fact I think it should be mandatory for head shops to sell a copy of it to anyone purchasing their first bong What Monty Python s Holy Grail is to geeks and nerds so is this movie to potheads I first saw this film years ago or so and I still crack up every time I watch it The jokes perfectly lampoon the pothead lifestyle far better than latter day knockoffs like Half Baked attempt to There isn t a plot so to speak the film is more of a collection of various skits as the films protagonists wander around Los Angeles in their legendary haze Despite this the film has an excellent sense of pace and doesn t drag at all Many people cite Up In Smoke as C C s best work but I would have to say that Next Movie is superior So if you re in the mood for an hour and half of belly laughs light up tune in and let your mind float away Oh and FREE TOMMY CHONG
0	Hmm IMDb rating of good comments bla bla okay two of my friends and me we orderd Pizza sat down and wanted to see something as cool as Ichi or at least something brainless but funny like Versus But Naked Blood sucked It s a complete waste Okay the scene with the woman who likes to eat is quite outstanding But that s it Nothing more nothing less I won t summerize the plot other people did already I just wanted to stop the hype But watch it and rate for yourself Maybe we can push the rating where it sould be One more thing that comes to my mind the soundtrack is even worse than Carpenter ever was okay John s cool
0	A remake of the superb movie of the stage play nicely casting Caine as the nemesis of his character from the first movie But doing nothing else nicely at all A under parr performance from the actors Law and Caine diluted further by weak self indulgent direction The warmth of the setting in the original is forsaken for a super modern homesetting The subtle interplay between Oliver and Caine which made the first movie so watchable is replaced with a horrid brash arrogance that instantly breeds disdain in the viewer But this is not the clever to ing and froing of liking one then the other character the original fostered so well this is an obvious OTT character assassination of both character from the word go This version of Sleuth is not really worth seeing watch the original film and be dazzled from the opening act
0	After Watergate Vietnam and the dark days of the Nixon and Jimmy Carter eras what the world needed was a good old fashioned chapter play hero taking on venomous serpents and evildoers in the America of or the jungles of South America in a series of fantastic cliffhanging adventures Unfortunately what it got in was Doc Savage The Man of Bronze Perhaps the best that can be said of legendary producer George Pal s final film is that his often beautifully designed but sadly flat adaptation of Kenneth Robeson s pulp paperback novels probably had George Lucas and Phil Kaufman leaving the theatre and saying to each other We can do better than that and adding a bullwhip a battered Fedora and some much needed character flaws to the mix A big part of the problem is that Doc Savage is in many ways even harder to write for than Superman explorer adventurer philanthropist a scientific and intellectual genius in the bronzed bleach blonde bulletproof muscle bound body of a Greek God or rather the form of TV s Tarzan Ron Ely a rather dull Charlton Heston clone here there s simply nothing he can t do and more damagingly nothing that can harm him The man is the virtual incarnation of Hitler s Aryan ubermensch no surprise that the DVD is only available in Germany albeit with all American values And just in case there should ever be anything he s overlooked not that there ever is he has not one but five sidekicks in his entourage the less than Fabulous Five A chemist an electrician and even an archaeologist I can accept and at a stretch I could possibly even go as far as to see the possible need for a construction engineer but what kind of hero takes a criminal lawyer with him on his adventures In reality Doc s brain trust were probably added because with the hero so tiresomely invulnerable and practically perfect in every way even Kryptonite wouldn t put a dent in him there needed to be someone at risk in the stories though with the exception of Paul Gleason they re all so horribly badly cast and overplayed as are most parts in the film you d happily kill them all off during the opening titles The villains fare no better with Paul Wexler exuding all the menace of a geography teacher as Captain Seas Scott Walker no a different one delivering one of cinema s worst accents is it meant to be Scottish Irish Welsh Greek Pakistani or some nationality no one has ever heard of while Robyn Hilton s Marilyn Monroe ish dumb blonde moll gives Paris no relation a run for her money in the untalented bimbo stakes Even with those drawbacks this should have been much better than it is considering the various ingredients lost tribes a pool of gold a dogfight with a biplane and a deadly poison that comes alive all wrapped up in a quest to discover why Doc s father was murdered Unfortunately it s a question of tone in the s and s pulp superheroes weren t brooding figures prone to state of the art action scenes and special effects but were treated as somewhat comical figures of low budget camp fun with action scenes quickly knocked off on the cheap almost as an afterthought the films aimed purely at the matin e market you know for kids There have long been rumours that the original cut was more straight faced and certainly much of the camp value has been added in post production be it the Colgate twinkle in Doc s eye the comical captions identifying various fighting styles in the final dust up with Captain Seas or Don Black s gung ho lyrics to John Philip Sousa s patriotic marches but plenty was in the film to begin with After all it s hard to see how one of the villain s underlings making phone calls from a giant rocking crib was ever intended as anything other than a joke that falls flat while Doc s explanation to Pamela Hensley of why he never dates girls could be a scene written for Adam West s Batman Instead the funniest moments are usually purely unintentional such as Doc displaying his sixth sense by er bobbing his Adam s apple Perhaps an even bigger problem is that while promising on paper the action is handled in an almost relentlessly mundane fashion be it chasing a native assassin on the rooftops of New York skyscrapers or escaping from a yacht full of bad guys Even the winning notion of animated glowing green snakes swirling through the air as they poison their victims fails to raise any enthusiasm from director Michael Anderson having demonstrated their own invulnerability a couple of scenes earlier Doc manages to dispatch them with no more than a chair and an electric fan by simply pulling the curtains on them Still aside from Doc s various vehicles all stamped with his logo and looking more moulded plastic than bronze the production design is often rather handsome even if it is very obviously L A standing in for New York while Fred Koenekamp s cinematography ensures the film often looks good despite the low budget And it s good to see a superhero movie that doesn t spend most of its running time on an origin story though one is left with the suspicion that Doc sprang fully formed from the loins of Zeus himself It s a film I d really like to like more but it just feels like minutes of lost opportunities No wonder Doc Savage The Arch Enemy of Evil the sequel so optimistically promised in the end credits never happened
0	I read the half dozen other user comments on this board and it seems as though the opinions vary greatly I have to agree with those who found this movie to be awful It pains me to write that since I would have hoped this would have been great or I wouldn t have bothered to see it the other day I like supporting indie cinema especially if they are gay themed but this movie is almost too much to tolerate Those that walked out as I considered doing after about three minutes probably didn t mind shelling out or just figured it was going nowhere fast and not going to improve Maybe I am slightly more optimistic than they are either that or they didn t pay to get in in the first place Logan is bored He s a klutz He s gay I m okay with that The problem is that because the main character in a movie is bored does not necessarily mean that the movie about him has to be boring also There are ENDLESS scenes of this kid just laying around like a load of laundry re establishing everything that you already learned in the first scene and the second scene etc etc Nothing or no one goes anywhere NO ONE says anything even remotely insightful or funny or interesting Probably most appalling of all is that I didn t feel the slightest bit of empathy for Logan That in itself is a major accomplishment He didn t grow he didn t change he didn t learn there is no one to teach him anything he DIDN T DO ANYTHING and neither did the movie Scene after scene of the same thing do not a movie make Additionally the title makes no sense at all
0	I sat through almost one episode of this series and just couldn t take anymore It felt as though I d watched dozens of episodes already and then it hit me There s nothing new here I ve heard that joke on Seinfeld I saw someone fall like that on friends an episode of Happy Days had almost the same storyline ect None of the actors are interesting here either Some were good on other shows not here and others are new to a profession they should have never entered Avoid this stinker
0	Way to go ace You just made a chilling grossly intriguing story of a necrophiliac cannibal into a soft mellow drama Obviously a movie called Dahmer would be one of two kinds Horror or documentary right This was neither It wasn t close to any detailed facts in fact it barely had any substance at all It wasn t really morbid or scary or didn t even try to be very disturbing as if you would ve had to try What the hell was this writer director thinking Here s one of the most REAL examples of sick serial killers ever and we get badly shot poorly acted gay bar roofie rapes and lengthy droning flashbacks to alone time in his old parent s house I think Jacobson was actually trying to present or invent the soft side of j Dahmer
0	Lorne Michaels once again proves that he has absolutely no business producing movies You d think that after such dismal flicks Superstar Night at the Roxbury and Coneheads he d start to get the notion that maybe he doesn t know what he s doing when it comes to movies and many would argue that he doesn t know what he s doing when it comes to television as well Trying to make feature films out of skits that wore out their welcome the third time the were done on SNL makes no sense I personally like Tim Meadows and think that he would be great in the right movie It s a shame to see a talented guy wasted in a film that features unfunny after unfunny situation and caps it all with a dreadfully bad song and dance scene Any laughs here will be because the movie is so bad not because it s funny Oh well at least we can be thankful that there are many other tired SNL characters who will never have films done about them It s just too bad that this one made it to the big screen
1	A very good start I was a bit surprised to find the machinery not quite so advanced It should have been cruder to match we saw in the original series The cast is interesting although the Vulkan lady comes across as a little too human She needs to school on Spock who after all is the model for this race Too bad they couldn t have picked Jeri Ryan I like Ms Park the Korean lady The doctor has possibilities Haven t sorted out the other males except for the black guy He s a really likeable Bakula needs to find his niche In QL his strong point was his sense of humor and his willingness to try anything He is of course big and strong enough for the heroics The heavies were OK although I didn t like their make up
1	This has to be one of the best movies to come out of HK in a long time i was eagerly waiting to get my hands on this movie just looking at the title Loads of fantastic actors in this show and i was particularly impressed with Sam Lee s impossibly believable insane behavior and Edison s portrayal of a killer machine which totally reversed his normal idol image i would definitely recommend to those looking for a stylish and action packed movie However i must warn you this is also an equally depressing movie as every character in the movie is in some kind of dead end and trouble of their own and struggling to breathe Makes you think about what is life about really
1	This is why i so love this website I saw this film in the s on British television Over the years it is one i have wished i knew more about as it has stayed with me as one of the single most extraordinary things i have ever seen in my life With barely a few key words to remember it by i traced the film here and much information including the fact it s about to become an off Broadway musical Interestingly unlike the previous comment maker i do not remember finding this film sad or exploitative On the contrary the extraordinary relationship between the mother and daughter stuck in the mind as a testimony of great strength honour and dignity Ironic you may think considering the squalor of their lives Maybe it s because i live in Britain where fading grandeur has an established language in the lives of old money where squalor is often tolerated as evidence of good breeding I saw it as a rare and unique portrayal of enormous spirit deep and profound humour whose utterly fragile and delicately balanced fabric gave it poise and respect In a way i was sorry to see it being discussed as a cult Over the years as it faded in my mind it shone the brightest above all others as a one off brilliant outstanding televisual experience It was such a deeply private expose it seems odd to think of it becoming so public as to be a New York musical But perhaps somewhere the daughter will be amused by such an outcome It is she who will have the last laugh maybe They made a musical out of her before you Jackie O
0	The plot of EVENTY IVE involves college kids who play a cruel phone game that unexpectedly to them if not to fans of horror gets them in over their heads The STORY of EVENTY IVE on the other hand is that of a horror film that had a wee little bit of promise sadly outweighed by really bad writing What could have been a fun if somewhat silly old fashioned slasher tale is derailed early on by its filmmakers misguided belief that the audience would enjoy watching a bunch of loud whiny rich kids bitching at each other for most of the film s running time With the exception of a police detective played by Rutger Hauer in a minor role that is designed mainly to add the movie s only star power every character on screen is a different breed of young A hole Male and female black and white straight and gay an entire ensemble of shallow and shrill college kids carries the bulk of the film s narrative Worse since the tale deals with a PARTY game gone awry most of the time the scenes are completely filled with these little b ds Because of this there are few breaks for the viewer who must put up with the angry sniping of the thinly drawn protagonists Even though at least some of these people are supposedly friends invariably all characters interact in a very hostile manner long before any genuine conflict has actually arisen This leads to the worst possible result in a slasher film The audience intended to care about the leads instead not only cheers on the anonymous killer but wishes that he had arrived to start picking off the vacuous brats far earlier The real shame of this poor characterization is that otherwise EVENTY IVE actually DID have some potential Visually it s fine First time directors Brian Hooks and Deon Taylor know how to build a suspenseful mood They also manage to deliver on some competent if sparse moments of classic s style gore Surprisingly the production s cast is also fairly able It isn t that the actors aren t capable of expressing realistic human emotion it is simply that the screenplay co written by newcomer Vashon Nutt and director Hooks who fared much better behind the camera than with a keyboard is short of such moments EVENTY IVE can hardly be recommended as its familiar premise and few thrills can t outweigh the bad taste left behind by a story driven by a gaggle of unpleasant characters In this tepid whodunnit the real mystery is why anyone should care about a group of young folk who can t even manage to like each other
0	As usual i went to watch this movie for A R Rahman Otherwise the film is no good Rajni wanted to end his movie career with this film is it would be successful But fortunately or unfortunately the film was a failure After this he delivered a hit with Chandramukhi I Am eagerly waiting for his forth coming Shivaji I have read the other user s comment on Rajni I found it interesting as the user is from TN too Rajni is one actor who acts i think from his heart not from his mind He is not a method actor like Kamal Hasan I think we need to appreciate Rajni for his strong going at his age Any ways i need to fill lines for this comment so wish u good luck Rajni
1	Screened at the San Francisco International Film Festival under the title Come Undone April The cinematographer uses techniques that add to the storytelling Even with fall winter backgrounds for the present and spring summer for the flashbacks there can be some difficulty following the continuity Whether either lead is gay the actors well portray the budding relationship in real life terms from physical violence toward each other to their passionate lovemaking The story pulls you into the characters a bit slowly in the beginning But as the end approaches you really care about where these guys will be next summer You too will want a sequel to find out
1	I don t know why some guys from US Georgia or even from Bulgaria have the courage to express feelings about something they don t understand at all For those who did not watch this movie watch it Don t expect too much or don t put some frameworks just because this is Kosturica Watch the movie without prejudice try to understand the whole humor inside people of Serbia DID actually getting married while Bil Clinton bomb their villages gypsies in all Balkans are ALWAYS try to f ck you up in any way they can LOVE is always unexpected pure and colorful and Balkans are extremely creative For those who claims this is a bad movie I can see only that the American s sh t like Meet Dave Get Smart etc are much much worse than a pure frank Balkan humoristic love story movie as Promise me The comment should be useful and on second place should represent the personal view of the writer I think the movie is great and people watch it must give their respects to the director and story told inside It is simple but true It is brutal but gentle and makes you laugh to dead
0	This could have been interesting a Japan set haunted house story from the viewpoint of a newly installed American family but falls flat due to an over simplified treatment and the unsuitability of both cast and director The film suffers from the same problem I often encounter with the popular modern renaissance of such native fare i e the fact that the spirits demonstrate themselves to be evil for no real reason other than that they re expected to Besides it doesn t deliver much in the scares department a giant crab attack is merely silly as generally the ghosts inhabit a specific character and cause him or her to act in a totally uncharacteristic way such as Susan George seducing diplomat friend of the family Doug McClure and Edward Albert force feeding his daughter a bowl of soup At one point an old monk turns up at the house to warn Albert of the danger if they remain there eventually he s called upon to exorcise the premises However history is bound to repeat itself and tragedy is the only outcome of the tense situation duly created leading to a violent yet unintentionally funny climax in which Albert and McClure possessed by the spirits of their Japanese predecessors engage in an impromptu karate duel to the death At the end of the day this emerges an innocuous time waster tolerable at just minutes but in no way essential viewing
1	I would not like to comment on how good the movie was or what were the flaws as I am not a professional film critic and I do not have enough knowledge of making movies What i do know is that making this kind of a movie in your very first shot is a big achievement and I would like to congratulate the Director for that However in some reviews that i have read critics have complained that Hiralal s relationship with his brothers was not highlighted and his siblings were completely erased from the story Now i would really like to raise a point here that as the name of the movie suggests it is not a movie about Hiralal s brothers it is a movie on the relationship of Mahatma Gandhi and his son Hiralal Gandhi nothing more nothing less If we start complaining about some characters being kept out of action in the movie it would be a bit unfair because these characters don t fit in the picture no matter how relevant they were in real life So i think it would be better if we stick to the main idea and stop satisfy a critic in ourselves Enjoy
1	This is a film i decided to go and see because I m a huge fan of adult animation I quite often find that when a film doesn t evolve around a famous actor or actress but rather a story or style it allows the film to be viewed as a piece of art rather than a showcase of the actors ability to differ his styles This film is certainly more about style than story While i found the story interesting a thriller that borrows story and atmosphere from films such as Blade Runner and many anime films it was a bit hard to follow at times and didn t feel like it all came together as well as it could have It definitely had a mixed sense of French Animation and Japanese Anime coming together Whether thats a good thing or not is up to the viewer Visually this film is a treat for the eyes and in that sense a work of art If you like adult animation or would like to see a film that is different from most films out at the moment I would recommend it All i can say is that i enjoyed the experience of the film but did come away slightly disappointed because it could have been better
