1	It s not well shot well written or well acted but it has to be the most addictive show I ve seen since Twin Peaks Every single revelation is timed so well that you have to see the next episode to get any kind of closure They have even slowed down the pace of the show where they only reveal tiny amounts of information per episode however it feels like they ve just told you everything you wanted to know However some of the acting is just about awful and some of the duologue is downright brutal Some characters are very two dimensional The more experienced actors like Locke and Ecko really stand out over actors who play Jack Kate Sayid and so on The development of the show can also be very frustrating as the following episode may not show what the previous episode lead up to Annoying side plots have become part of the story that sometimes tell you nothing However the second season has developed to a point where back stories reveal more about the island than they had previously All in all its a great show but not perfect
0	When will I ever learn The ecstatic reviewer on NPR made me think this turkey was another Citizen Kane Please allow me to vent my spleen I will admit the setting presumably New York City has never been so downright ugly and unappealing I am reminded that the s was a bad decade for men s fashion and automobiles And all the smoking If the plan was to cheapen the characters it succeeded For a film to work at least in my simple estimation there has to be at least ONE sympathetic character Only Ned Beaty came close and I could not wait for him to finish off Nicky If a stray shot had struck Mikey well it may have elicited a shrug of indifference at the most I can t remember when I detested a film as strongly I suppose I m a rube who doesn t dig art flicks Oh well
1	This film never received the attention it deserved although this is one of the finest pieces of ensemble acting and one of the most realistic stories I have seen on screen Clearly filmed on a small budget in a real V A Hospital the center of the story is Joel very well played by Eric Stoltz Joel has been paralyzed in a motorcycle accident and comes to the hospital to a ward with other men who have spinal injuries Joel is in love with Anna his married lover played by Helen Hunt who shows early signs of her later Academy Award winning work Although the Joel Anna relationship is the basic focus there are many other well developed characters in the ward Wesley Snipes does a tremendous job as the angry Raymond Even more impressive is William Forsythe as the bitter and racist Bloss I think Forsythe s two best scenes are when he becomes frustrated and angry at the square dancers and later when he feels empathy for a young Korean man who has been shot in a liquor store hold up My favorite scene with Snipes is the in the roundtable discussion of post injury sexual options The chemistry between Stoltz and Hunt is very strong and they have two very intimate but not gratuitous sex scenes The orgasm in the ward is both sexy and amusing There is also another memorable scene where Joel and Bloss and the Korean boy take the specially equipped van to the strip bar It s truly a comedy of errors as they make their feeble attempts to get the van going to see the naked ladies The story is made even more poignant by the fact that the director Neal Jimenez is paralyzed in real life This is basically his story This film is real not glossy or flashy To have the amount of talent in a film of such a small budget is amazing I recommend this film to everyone I see because it is one of those films that even improves on a second look It s a shame that such a great piece of work gets overlooked but through video perhaps it can get the attention it so richly deserves
0	If you ve ever been harassed on the Underground by a Christian who says Jesus is the answer What s the question then perhaps you should thank God if you ve never met a Lacanian Slavoj Zizek the most evangelical of Lacanians would surely exchange the word Jesus in that statement for Lacan Hegel Zizek s star burns brightly at the moment no doubt because we generally view films and pop culture purely as entertainment for our consumption So it seems impressive when someone anyone comes along and says Hang on films may say something about ourselves The ideas Zizek expounds in this film are true purely because he says so For example Zizek explains that three Marx Bros are the ego superego and id God knows what happened to Zeppo or Gummo perhaps they re the sinthome or is that movies themselves This is simply what they are In Zizek s output culture is not there to be investigated but merely to be held as an example of his ideology People may object that he certainly has something to say but how different is what he says from the Christian attributing everything to God s will What s wrong with taking examples from films or anywhere to illustrate theory Well nothing at all As Zizek seems to believe they may even serve as a proof However it is merely cant and propaganda when these examples are isolated from their context Without context you can say and prove anything you want For Zizek Lacan is the answer so he goes and makes an example of it Everything but everything resembles the teachings of the Master and culture is there to bear this out to serve this ideology For instance Zizek s exemplar of the fantasy position of the voyeur is taken from a scene in Vertigo when Jimmy Stewart spies on Kim Novak in a flower shop But in the context of the film this is not a voyeur s fantasy position at all Stewart has been deliberately led there by Novak This presentation of examples isolated from their context continues throughout Zizek s two hour and a half cinematic sermon His analysis of the baby wants to f scene in Blue Velvet is laughable Touching lightly on what he appears to consider to be the horrific to the masculine truth of feminine jouissance Zizek says that Isabella Rossilini s character not only demands her degradation but is unconsciously in charge of the situation This is an example of her jouissance Well possibly But sorry to be prosaic where is the evidence for this In the film she partially undergoes her humiliations because Hopper has kidnapped her son Zizek may object that she also evidently enjoys rough sex with Kyle MacLachalan But this may be due to any number of things Isn t that the point of so called feminine jouissance According to Lacan feminine jouissance unlike phallic jouissance cannot be articulated it is beyond the phallic capture and castration of language If this is right then no example can be made of it It also means that the entire concept is non sensical and entirely mystical It can only be designated by dogmatists such as Zizek There s feminine jouissance for you Why is this feminine jouissance Because I say so What example can really be garnered from these films Only Zizek s psychology Why does he keep inserting himself into his favourite films even to the point that when in a boat on Botega Bay he says he wants to f Rod Steiger too Is this not the wish fulfilment of someone who spends his life critiquing films As the saying goes Freud would have a field day with The Pervert s Guide to the Cinema but with Zizek himself nobody else Zizek s theory that films show us how we desire may be right on the face of it but these films cannot be strict universal examples of psychoanalytical laws This film illustrates how Zizek desires and only extremely vaguely as to be almost useless how the rest of us desire For as any psychoanalyst knows how we desire and what we desire cannot be fully separated and cannot be easily universalised if at all Zizek s love of making everything an example of Lacan s Answer bears this out how do we desire like this this is how I do it Problem is in Zizek s desire everything and everyone else is rationalised into his desire But Zizek is a Leninist and they certainly don t like letting the subject speak for itself The Pervert s Guide to the Cinema is a summation Zizek s love of dogma and is entirely unphilosophical even if it remains very political what dogma isn t Zizek has never questioned exactly what his motives might be when embarking on an analysis what he is trying to discover because the terms of his exploration and therefore his ethics in doing so are never put into question Zizek is extremely prolific but all his books and this film say the same thing He s a kind of Henry Ford of cultural theory mass production and any colour as long as it s black He is perfect for today s highly consumerist society supposedly critical while giving people the same c ap over and over and pretending that it is something different This is popular because people largely prefer readymade answers to their problems which capitalism always claims to provide rather than investigating things with any serious consideration at all Which is kind of like being brain dead For me Zizek s third Matrix pill is a suicide capsule PS I loved Zizek s solemn remark presented as a revelation about cinema and humanity that music in films can greatly affect people s sympathies Did this only occur to Zizek after he watched Jaws
0	Who What Where When Why The acting was terrible Very robotic rehearsed I have seen all of the actors in this film in better roles The screenplay was very elementary By the end of this film the story line was tied up And Jeane Claude LaMarre should be tied up too So that he never attempts to write direct another film
0	When I read MOST of the other comments I felt they were way too glowing for this movie I found it had completely lost the spark found in the earlier Zatoichi movies and just goes to prove that after a long absence from the screen it s often best to just let things be I completely agreed with the Star Trek analogy from another reviewer who compared the FIRST Star Trek movie to the original series millions of excited fans were waiting and waiting and waiting for the return of the show and were forced to watch a bland and sterile approximation of the original The plot is at times incomprehensible it is terribly gory though the recent NEW Zatoichi by Beat Takeshi is much bloodier and lacks the heart of the originals I didn t mind the blood at all but some may be turned off by it particularly the scenes with the severed nose and the severed heads In addition time has not been good to Ichi he seems a broken and sad man in this film much much more than usual and that s something fans of the series may not really want to see This was a very sorry return for Zatoichi Unless you are like me and want to see EVERY Zatoichi film this one is very skipable See one of the earlier versions or the ALL NEW version
0	This movie was slower then Molasses in January in Alaska The man who put togeather the preview should get an award for managing to put every one of the seconds that were interisting into the preview I had to wake up the people I was watching it with several times After it was over I felt bad for having woken them up Most of the film is taken up with hoping something will actually happen but nothing ever does It was easy to loose track of people s motives and the characters were flat and uninteristing By the end of the movie you just hoped everyone would died Everyone runs around either being contemptible petty or pitiful and usually all three And worse we watched a minute or two of the added features just for kicks and giggles you understand and all that we saw was people being smug about how socially aware they are If they had spend the time on the movie that they did patting themselves on the back it might have been worth watching I was brought in expecting the excitement of I got a lecture on social awareness through the blery eyes of the sandman
1	Hard to believe perhaps but this film was denounced as immoral from more pulpits than any other film produced prior to the imposition of the bluenose Hayes Code Yes indeed priests actually told their flocks that anyone who went to see this film was thereby committing a mortal sin I m not making this up They had several reasons as follows Item Jane likes sex She and Tarzan are shown waking up one morning in their treetop shelter She stretches sensuously and with a coquettish look she says Tarzan you ve been a bad boy So they ve not only been having sex they ve been having kinky sex A few years later under the Hays Code people especially women weren t supposed to be depicted as enjoying sex Item Jane prefers a guileless if wise and resourceful savage Tarzan to a civilized respectable nine to five man Holt When Holt at first wows her with a pretty dress from London she wavers a bit when Holt tries to kill Tarzan and Holt and Jane both believe he s dead she wavers a lot But when she realizes her man is very much alive the attractions of civilization vanish for her And why not Tarzan s and Jane s relationship is egalitarian He lacks the civilized insecurity that would compel him to assert himself as the head of his wife To boot he lacks many more civilized hangups for example jealousy When Holt and his buddy arrive Tarzan greets them both cordially knowing perfectly well that Holt is Jane s old flame When Holt gets her dolled up in a London dress and is slow dancing with her to a portable phonograph Tarzan drops out of a tree and draws his knife Jealous Nope He s merely cautious toward the weird music machine since he s never seen one before Once it s explained he s cool Item Civilized Holt is dirty minded Savage Tarzan is innocently sexy As Jane slips into Holt s lamplit tent Holt gets off on watching her silhouette as she changes into the fancy dress By contrast after Tarzan playfully pulls the dress off kicks her into the swimming hole and dives in after her there follows the most tastefully erotic nude scene in all cinema the pair spends five minutes in a lovely water ballet The scene was filmed in three versions clothed topless and nude the scene was cut prior to the film s release but the nude version is restored in the video now available And when Jane emerges and Cheetah the chimp steals her dress just for a tease Jane makes it clear that her irritation is only because of the proximity of civilized men and their hangups Where is the universal prurience so dear to the hearts of seminarians Nowhere that s where Another reason why the hung up regarded this film as sinful Item The notion that man is the crown of creation and animals are here only for man s use and comfort takes a severe beating Holt and his buddy want to be guided to the elephant graveyard so they can scoop up the ivory and take it home They want Tarzan to guide them to said graveyard You reader are thinking Fat chance and you re right He s shocked He exclaims Elephants sleep which to him explains everything Jane explains Tarzan s feelings which the two gentlemen find ridiculous Item Jane the ex civilized woman is far more resourceful than the two civilized men she accompanies Holt and buddy blow it and find themselves besieged by hostile tribes and wild animals It is Jane who maintains her cool While the boys panic she takes charge barks orders at them and passes out the rifles Item Jane s costume is a sort of poncho with nothing underneath The original idea was for her to be topless with foliage artistically blocking off her nipples which indeed is the case in one brief scene Lastly several men of the cloth complained because the film was called Tarzan and His Mate rather than Tarzan and His Wife No comment Of course Tarzan who has been nursed back to health by his ape friends comes to the rescue routs the white hunters and induces the pack elephants and African bearers to return the ivory they stole to the sacred place whence it came The End So there you have it An utterly subversive film Like all the other films about complex and interesting women see e g Possessed with Rita Hayworth and Raymond Massey which constituted such a flowing genre in the early s and which were brought to such an abrupt end by the adoption of the Hays Code The joie de vivre of this film is best expressed by Jane s soprano version of the famous Tarzan yell A nice touch which was unfortunately abandoned in future productions Let s hear it for artistic freedom feminist Jane and sex
0	Growing up Joe Strummer was a hero of mine but even I was left cold by this film For better and worse The Future Is Unwritten is not a straightforward Behind the Music style documentary Rather it is a biographical art film chock full of interviews performance footage home movies and mostly pointless animation sketches lifted from Animal Farm The movie is coherent but overlong by about a half hour The campfire format while touching in thought is actually pretty annoying in execution First off without titles its hard to even know who half of these interviewees are Secondly who really needs to hear people like Bono Johnny Depp and John Cusack mouth butt licking hosannas about the man They were not relevant to Strummer s life and their opinions add nothing to his story This picture is at it s best when Strummer through taped interviews and conversation touches on facets of his life most people did not know about the suicide of his older brother coming to terms with the death of his parents the joy of fatherhood To me these were most moving because it showed Joe Strummer not as the punk icon we all knew and loved but as a regular human being who had to deal with the joys and sorrows of life we all must face There have been better more straightforward documentaries about Strummer and The Clash Westway VH Legends and Kurt Loder s narrated MTV Documentary from the early s come to mind Joe Strummer The Future Is Unwritten is for diehards only
1	This is short and to the point The story writing used for Star Trek Hidden Frontier is surprisingly good Acting is all over the map but the main characters over the years seem to have worked at improving their skills It is hard to believe that this series has been going on for almost years and will be coming to end mid May I will not rehash what has already been said about the sets and graphics Considering this is all volunteer for no profit it is pretty amazing If this was being ranked as a professional production I would have to give it a for a good story but terrible sets However as a fan based production I have to give it an excellent rating as with the exception with a few other efforts this is in a league of its own For sheer volume I don t think this has been matched Congratulations to the cast and crew for an effort that many admire
1	This is a really old fashion charming movie The locations are great and the situation is one of those old time Preston sturgess movies Fi you want to watch a movie that doesn t demand much other then to sit back and relax then this is it The acting is good and I really liked Michael Rispoli He was in Rounders too And While You Were Sleeping The rest of the cast is fun It s just what happens when two people about to get married meet the one that they really love on the weekend that they are planning their own weddings I know sounds kooky but it is And that s what makes it fun to watch It will make your girl friend either hug you or leave you but at least you ll know
0	This movie was awful and an insult to the viewer Stupid script bad casting endless boredom In the usual tradition of Hollywood the government of the US is shown as always evil The Communist sympathizer nitwits in Hollywood most of whom are as dumb as a box of rocks love taking the lone nutcase Eugene McCarthy and picturing him as the leader of a vast movement The truth is that at the time he was considered a fringe character who was exploiting a legitimate concern about the Soviet Communists for political gain Oh yeah and the US brought over all those evil Nazis Like Werner VonBraun without whom we would have no space program He actually loved being American and became a great asset to the country And yet the irony is that the fools in Hollywood an uneducated lot who live a fantasy existence still believe that the government should run EVERYTHING and give us all what we want And yet this is the same government that they continually portray as a consummate evil in films like this
1	SPOILERS included This film surely is the best Amicus production I ve seen so far even though I still have quite a few to check out The House that Dripped Blood is a horror omnibus an anthology that contains four uncanny stories involving the tenants of a vicious hellish house in the British countryside A common mistake in productions like this is wasting too much energy on the wraparound story that connects the separate tales Peter Duffel s film wisely doesn t pay too much attention to that It simply handles about a Scotland Yard inspector who comes to the house to investigate the disappearance of the last tenant and like that he learns about the bizarre events that took place there before All four stories in this film are of high quality level and together they make a perfect wholesome High expectations are allowed for this film since it was entirely written by Robert Bloch Yes the same Bloch who wrote the novel that resulted in the brilliant horror milestone Psycho We re also marking Peter Duffel s solid and very professional debut as a director The four stories chapters if you will in the House that Dripped Blood contain a good diversity in topics but they re almost equally chilling and eerie Number one handles about a horror author who comes to the house along with his wife in order to find inspiration for his new book This starts out real well but after a short while his haunted and stalked by the villain of his own imagination The idea in this tale isn t exactly original but it s very suspenseful and the climax is rather surprising The second story stars Hammer horror legend Peter Cushing as a retired stockbroker Still haunted by the image of an unreachable and long lost love he bumps into a wax statue that looks exactly like her Cushing is a joy to observe as always and even though the topic of Wax Museums isn t new this story looks overall fresh and innovating This chapter also contains a couple of delightful shock moments and there s a constant tense atmosphere It s a terrific warm up for what is arguably the BEST story number Another legendary actor in this one as Christopher Lee gives away a flawless portrayal of a terrified father He s very severe and strict regarding his young daughter and he keeps her in isolation for the outside world Not without reason since the little girl shows a bizarre fascination for witchcraft and voodoo Besides great acting by Lee and the remarkable performance of Chloe Franks as the spooky kid this story also has a terrific gothic atmosphere The devilish undertones in this story along with the creepy sound effects of thunder make this story a must for fans of authentic horror The fourth and final story in which a vain horror actor gets controlled by the vampire cloak he wears is slightly weaker then the others when it comes to tension and credibility but that the overload of subtle humor more or less compensates that There s even a little room for parody in this story as the protagonist refers to co star Christopher Lee in the Dracula series Most memorable element in this last chapter is the presence of the gorgeous Ingrid Pitt The cult queen from The Vampire Lovers certainly is one of the many highlights in the film her cleavage in particular No doubt about it The House that Dripped Blood will be greatly appreciated by classic horror fans I truly believe that with a bit of mood settling preparations this could actually be one of the few movies that ll terrify you and leave a big impression Intelligent and compelling horror like it should be Highly recommended One extra little remark though this film may not repeat MAY NOT under any circumstances be confused with The Dorm that Dripped Blood This latter one is a very irritating and lousy underground s slasher that has got nothing in common with this film except for the title it stole
0	Thunderbirds Director Jonathan Frakes Starring Bill Paxton Ben Kingsley Brady Corbet Thunderbirds are GO And so began Thunderbirds a childhood favorite of mine When I heard that they were going to make a Thunderbirds movie I was ecstatic I couldn t wait to see Thunderbird roar in to save people while Thunderbird would dive deep into the you get the idea I just couldn t wait Then came August when the movie was finally released Critics panned it but I still wanted to go After all as long as the heart was in the same place that was all that mattered to me So I sat down in the theater the only teenager in a crowd of everyone else was over thirty and under ten Quite possibly the most awkward theater experience that I have ever had The movie which is intended to be a prequel focuses on Alan Tracy Brady Corbet the youngest of the Tracy family He spends his days wishing that he could be rescuing people like the rest of his family but he s too young One day he finally gets his chance when The Hood Ben Kingsley traps the rest of his family up on Thunderbird the space station This involves him having to outsmart The Hood s henchmen and rescue his family in time before The Hood can steal all of the money from the Bank of England Trust me the plot sounds like a regular episode of Thunderbirds when you read it on paper Once it gets put on to film what a mess we have on our hands First off the film was intended for children much like the original show was However Gerry Anderson treated us like adults and gave us plots that were fairly advanced for children s programming This on the other hand dumbs down the plot as it tries to make itself a ripoff of the Spy Kids franchise The final product is a movie that tries to appeal to fans of the Thunderbirds series and children while missing both entirely Lame jokes cartoonish sounds and stupid antics that no one really finds amusing are all over this movie and I m sure that Jonathan Frakes is wishing he d never directed this Over all everyone gave a solid performance considering the script that they were all given Ben Kingsley was exceptional as The Hood playing the part extremely well My only complaint about the characters is about The Hood s henchmen who are reduced to leftovers from old Looney Tunes cartoons bumbling about as amazingly enough the kids take them on with ease What s odd about this movie is that while I was watching the movie I had fun But once the lights went up I realized that the movie was fairly bad I was lighter and two hours of my time were now gone A guilty pleasure Perhaps Nonetheless Thunderbirds is a forgettable mess Instead of a big go I m going to have to recommend that you stay away from this movie If the rest of movie could have been like the first ten minutes of it it would have been an incredible film worthy of the Thunderbirds name However we get a movie that only die hard Thunderbirds fans if you d like to watch your childhood torn to pieces or the extremely bored should bother with My rating for Thunderbirds is stars
0	This movie was almost intolerable to sit through I can get beyond the fact that it looks like it was shot with a home video camera and that this movie is supposed to span over weeks in time yet the characters do not once change outfits but the acting broke the th wall to pieces for me I ve seen better acting in a th grade play Aside from that the plot is unrealistic If the man suspected the guy he would have turned him in I was also heavily disappointed that all the killings were done with a gun what kind of gore is that That is not a copycat the Zodiac did not kill using just a gun the authorities would have known it wasn t him Another thing that really bothered me was that they called Disassociative Identity Disorder DSM when that is the name of the book used to diagnose people with mental disorders not the name of the disorder Overall I think this movie is not the kind of movie that could be done with a low budget at least not as low as they had or they could have made sure they had better actors or more gore Plenty of people have went the low budget route with out having to use horrible actors look at Easy Rider that had Dennis Hopper and Jack Nicholson and a low budget
0	This is high grade cheese fare of B movie kung fu flicks Bruce wannabe Lee is played by Bruce Li I think Of course let s show quick clips of Bruce and do closeups of his eyes and if you quint at the right angle during a certain time of the day during the winter solstice it kind of looks like Bruce You ll laugh in awe at how the film splicing isn t very good but some cool deleted scenes from Enter the Dragon are thrown in the mix According to the movie Bruce Lee was killed by a dart while hanging from a helicopter Of course they think this can excuse Bruce Li for trying to be Bruce even though his character is supposed to be Bruce s brother who for some reason still mimes Bruce s gestures and fighting style very POORLY See Bruce go one on one with the cowardly lion The props department stopped by Kay Bee you see Bruce also finds nothing wrong with savagely beating up a crippled man Towards the end the director decided let s throw a flashback for a scene just shown minutes ago They must ve thought that only one celled organisms with attention deficit disorder could fully understand this film
0	This utterly dull senseless pointless spiritless and dumb movie isn t the final proof that the world can forget about Danny Boyle and his post Trainspotting movies The Beach already took care of that What this low budget oddity does is merely to secure his place among those who started very well but got completely lost in drugs booze ego self delusion bad management or whatever it was that lead to this once promising director s quick demise The premise is absurd two losers Ecclestone and some bimbo Jenna G a rapper likely meet by chance and spontaneously start singing with fervour more akin to lunatic asylum inhabitants than a potential hit making duo which they become A friend of theirs an even bigger illiterate loser becomes their manager by smashing a store window and stealing a video camera by which he films them in action and then shows the tape to some music people who actually show interest in this garbage Now I know that the UK in recent years has put out incredible junk but this is ridiculous the music makes Oasis seem like The Beatles During the studio recordings the duo Strumpet change lyrics in every take and Ecclestone quite arrogantly tells the music biz guys to take it or leave it and quite absurdly they do take it Not only is the music total and utter trash but its performers are anti social these NEWCOMERS are supposed to be calling the shots It s just too dumb It s plain awful The dialog is unfunny and goes nowhere and this rags to bitches story has no point and makes no sense It often feels improvised under the influence of drugs Danny Boyle is a complete idiot This little piece of trash is so bad it s embarrassing to watch Ecclestone s I Q also has to be questioned for agreeing to be part of this nonsense Whoever financed this joke should leave the movie business before they end up selling their own underwear on street corners
1	Page is a great movie The story is so refreshing and interesting Not once throughout the movie did i find myself staring off into space Konkana Sen did a good job in the movie although i think someone with more glamour or enthusiasm would have been better but she did do a great job All the supporting actors were also very good and helped the movie along Boman Irani did a great job There is one thing that stands out in this movie THE STORY it is great and very realistic it doesn t beat around the bush it is very straight forward in sending out its message I think more movie like this should be made i am sick of watching the same candy floss movies over and over they are getting hard to digest now Everyone should watch Page it is a great film Just my cents
0	Of the many problems with this film the worst is continuity and re editing it on VHS for a college cable channel many years ago I tried to figure out what exactly went wrong What seems to have happened is that they actually constructed a much longer film and then chopped it down for standard theatrical viewing How much longer to fill in all the holes in the plot as we have it would require about three more hours of narrative and character development especially given the fact that the film we do have is just so slow and takes itself just so seriously That s staggering what could the Halperins have possibly been trying to accomplish here Their previous film White Zombie was a successful low budget attempt to duplicate the early Universal Studios monster films The Mummy Dracula etc and as such stuck pretty close to the zombie mythology that those in North America would know from popular magazines Revolt of the Zombies to the contrary appears to have been intended as some allegory for the politics of modern war This would not only explain the opening and the change of Dean Jagger s character into a megalomaniac but it also explains why the zombies don t actually do much in the film besides stand around look frightening and wait for orders they re just allegorical soldiers not the undead cannibals we ve all come to love and loathe in zombie films I am the equal to any in my dislike for modern war and its politics but I think a film ought to be entertaining first and only later maybe educational And definitely a film about zombies ought to be about zombies Truly one of the most bizarre films in Hollywood history but not one I can recommend even for historic value
